fecha,captacion_bancaria_total,cetes_28d,confianza_consumidor_banxico,confianza_empresarial_banxico,cpi_g7_oecd,credito_privado_total,debt_gdp_mx_wdi,eurmxn_frankfurter,gdp_mx_wdi,gold_xauusd_stooq,inpc_general,inpc_subyacente,ipc_bmv,nasdaq_stooq,pib_trimestral_desestacionalizado,pib_trimestral_inegi_limpio,population_mx_wdi,remesas_familiares,remittances_mx_wdi,reservas_internacionales,sp500_stooq,tasa_fondeo,tasa_referencia,tasa_reportos,tiie_28d,tiie_91d,tipo_cambio_euro,tipo_cambio_fix,tipo_cambio_historico,tipo_cambio_interbancario,udis,unemployment_mx_wdi,usdeur_frankfurter,usdjpy_frankfurter,usdmxn_frankfurter,usdmxn_stooq,captacion_bancaria_total_lag1,cetes_28d_lag1,confianza_consumidor_banxico_lag1,confianza_empresarial_banxico_lag1,cpi_g7_oecd_lag1,credito_privado_total_lag1,debt_gdp_mx_wdi_lag1,eurmxn_frankfurter_lag1,gdp_mx_wdi_lag1,gold_xauusd_stooq_lag1,inpc_general_lag1,inpc_subyacente_lag1,ipc_bmv_lag1,nasdaq_stooq_lag1,pib_trimestral_desestacionalizado_lag1,pib_trimestral_inegi_limpio_lag1,population_mx_wdi_lag1,remesas_familiares_lag1,remittances_mx_wdi_lag1,reservas_internacionales_lag1,sp500_stooq_lag1,tasa_fondeo_lag1,tasa_referencia_lag1,tasa_reportos_lag1,tiie_28d_lag1,tiie_91d_lag1,tipo_cambio_euro_lag1,tipo_cambio_fix_lag1,tipo_cambio_historico_lag1,tipo_cambio_interbancario_lag1,udis_lag1,unemployment_mx_wdi_lag1,usdeur_frankfurter_lag1,usdjpy_frankfurter_lag1,usdmxn_frankfurter_lag1,usdmxn_stooq_lag1,captacion_bancaria_total_lag3,cetes_28d_lag3,confianza_consumidor_banxico_lag3,confianza_empresarial_banxico_lag3,cpi_g7_oecd_lag3,credito_privado_total_lag3,debt_gdp_mx_wdi_lag3,eurmxn_frankfurter_lag3,gdp_mx_wdi_lag3,gold_xauusd_stooq_lag3,inpc_general_lag3,inpc_subyacente_lag3,ipc_bmv_lag3,nasdaq_stooq_lag3,pib_trimestral_desestacionalizado_lag3,pib_trimestral_inegi_limpio_lag3,population_mx_wdi_lag3,remesas_familiares_lag3,remittances_mx_wdi_lag3,reservas_internacionales_lag3,sp500_stooq_lag3,tasa_fondeo_lag3,tasa_referencia_lag3,tasa_reportos_lag3,tiie_28d_lag3,tiie_91d_lag3,tipo_cambio_euro_lag3,tipo_cambio_fix_lag3,tipo_cambio_historico_lag3,tipo_cambio_interbancario_lag3,udis_lag3,unemployment_mx_wdi_lag3,usdeur_frankfurter_lag3,usdjpy_frankfurter_lag3,usdmxn_frankfurter_lag3,usdmxn_stooq_lag3,captacion_bancaria_total_lag6,cetes_28d_lag6,confianza_consumidor_banxico_lag6,confianza_empresarial_banxico_lag6,cpi_g7_oecd_lag6,credito_privado_total_lag6,debt_gdp_mx_wdi_lag6,eurmxn_frankfurter_lag6,gdp_mx_wdi_lag6,gold_xauusd_stooq_lag6,inpc_general_lag6,inpc_subyacente_lag6,ipc_bmv_lag6,nasdaq_stooq_lag6,pib_trimestral_desestacionalizado_lag6,pib_trimestral_inegi_limpio_lag6,population_mx_wdi_lag6,remesas_familiares_lag6,remittances_mx_wdi_lag6,reservas_internacionales_lag6,sp500_stooq_lag6,tasa_fondeo_lag6,tasa_referencia_lag6,tasa_reportos_lag6,tiie_28d_lag6,tiie_91d_lag6,tipo_cambio_euro_lag6,tipo_cambio_fix_lag6,tipo_cambio_historico_lag6,tipo_cambio_interbancario_lag6,udis_lag6,unemployment_mx_wdi_lag6,usdeur_frankfurter_lag6,usdjpy_frankfurter_lag6,usdmxn_frankfurter_lag6,usdmxn_stooq_lag6,captacion_bancaria_total_pct,cetes_28d_pct,confianza_consumidor_banxico_pct,confianza_empresarial_banxico_pct,cpi_g7_oecd_pct,credito_privado_total_pct,debt_gdp_mx_wdi_pct,eurmxn_frankfurter_pct,gdp_mx_wdi_pct,gold_xauusd_stooq_pct,inpc_general_pct,inpc_subyacente_pct,ipc_bmv_pct,nasdaq_stooq_pct,pib_trimestral_desestacionalizado_pct,pib_trimestral_inegi_limpio_pct,population_mx_wdi_pct,remesas_familiares_pct,remittances_mx_wdi_pct,reservas_internacionales_pct,sp500_stooq_pct,tasa_fondeo_pct,tasa_referencia_pct,tasa_reportos_pct,tiie_28d_pct,tiie_91d_pct,tipo_cambio_euro_pct,tipo_cambio_fix_pct,tipo_cambio_historico_pct,tipo_cambio_interbancario_pct,udis_pct,unemployment_mx_wdi_pct,usdeur_frankfurter_pct,usdjpy_frankfurter_pct,usdmxn_frankfurter_pct,usdmxn_stooq_pct,tasa_real,tiie_real
2002-12-31,851.7358490566038,5.2562,7.5,303861.0,-0.581639887282332,6.87,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.132259916666667,2.3410368055555555,21.543725,4182.6415,3.582580197055222,17834460.01,121072306.0,82590.97916666666,26824907167.0,45789.55,2028.1785,10.199196774193547,5.431818181818182,2417.333333333333,8.255500000000001,9.6148125,14.3082,22.177983333333334,22.177983333333334,9.6047125,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,866.1132075471698,5.2562,7.5,303861.0,-0.581639887282332,6.756666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.13197975,2.4029819444444445,21.543725,4182.6415,3.582580197055222,17832307.808333334,121072306.0,75082.70833333333,26824907167.0,45119.64,2028.1785,10.19164,5.431818181818182,2417.333333333333,8.33125,9.6602,14.3082,22.177983333333334,22.177983333333334,9.65946,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,894.8679245283018,5.2562,7.5,303861.0,-0.581639887282332,6.58,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.1310670833333334,2.526872222222222,21.543725,4182.6415,3.582580197055222,17828003.405,121072306.0,60066.166666666664,26824907167.0,44550.9,2028.1785,10.041773333333332,5.431818181818182,2417.333333333333,8.373000000000001,9.7186875,14.3082,22.177983333333334,22.177983333333334,9.707825,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,938.0,5.2562,7.5,303861.0,-0.581639887282332,7.0,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.129169833333333,2.712707638888889,21.543725,4182.6415,3.582580197055222,18016798.15,121072306.0,37541.354166666664,26824907167.0,42132.85,2028.1785,9.75009,5.431818181818182,2417.333333333333,8.41975,9.70975,14.3082,22.177983333333334,22.177983333333334,9.7035,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.6599860578598857,0.0,0.0,0.0,0.0,1.6773556980759663,0.0,0.0,0.0,0.0,0.008945353706923953,-2.5778445415331808,0.0,0.0,0.0,0.012069114608159737,0.0,9.999999999999986,0.0,1.4847414562704886,0.0,0.07414679279829084,0.0,0.0,-0.9092273068266987,-0.4698401689406051,0.0,0.0,0.0,-0.5667759895480629,0.0,0.0,0.0,0.0,0.0,0.0,5.422872828111258,8.246554646293077
2003-01-31,837.3584905660377,5.2562,7.5,303861.0,-0.581639887282332,6.470000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.274928333333333,2.2790916666666665,21.543725,4182.6415,3.582580197055222,17759508.632666666,121072306.0,90099.25,26824907167.0,48471.16,2028.1785,10.553035483870968,5.431818181818182,2417.333333333333,9.14340909090909,10.866083333333334,14.3082,22.177983333333334,22.177983333333334,10.86185,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,851.7358490566038,5.2562,7.5,303861.0,-0.581639887282332,6.87,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.132259916666667,2.3410368055555555,21.543725,4182.6415,3.582580197055222,17834460.01,121072306.0,82590.97916666666,26824907167.0,45789.55,2028.1785,10.199196774193547,5.431818181818182,2417.333333333333,8.255500000000001,9.6148125,14.3082,22.177983333333334,22.177983333333334,9.6047125,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,880.4905660377358,5.2562,7.5,303861.0,-0.581639887282332,7.1850000000000005,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.1316998333333337,2.4649270833333334,21.543725,4182.6415,3.582580197055222,17830155.60666667,121072306.0,67574.4375,26824907167.0,44740.375,2028.1785,10.090987096774194,5.431818181818182,2417.333333333333,8.671956521739132,9.7114375,14.3082,22.177983333333334,22.177983333333334,9.7096625,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,923.622641509434,5.2562,7.5,303861.0,-0.581639887282332,7.486666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.1298021666666664,2.6507625,21.543725,4182.6415,3.582580197055222,17953866.56833333,121072306.0,45049.625,26824907167.0,43067.075,2028.1785,9.79253870967742,5.431818181818182,2417.333333333333,8.335652173913044,9.6018125,14.3082,22.177983333333334,22.177983333333334,9.598225,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.6880067343050809,0.0,0.0,0.0,0.0,-5.822416302765642,0.0,0.0,0.0,0.0,4.554807725486998,-2.646055745124809,0.0,0.0,0.0,-0.42026154585734776,0.0,9.090909090909104,0.0,5.856379894539265,0.0,3.4692801552051566,0.0,0.0,10.755364192466699,13.01399099913112,0.0,0.0,0.0,13.088757211629186,0.0,0.0,0.0,0.0,0.0,0.0,0.8770104563311838,4.588601365422092
2003-02-28,822.9811320754717,5.2562,7.5,303861.0,-0.581639887282332,6.07,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.275352583333333,2.4347090277777776,21.543725,4182.6415,3.582580197055222,17684557.255333334,121072306.0,82590.97916666667,26824907167.0,49902.35,2028.1785,10.914707142857145,5.431818181818182,2417.333333333333,9.905131578947367,10.7021875,14.3082,22.177983333333334,22.177983333333334,10.6867125,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,837.3584905660377,5.2562,7.5,303861.0,-0.581639887282332,6.470000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.274928333333333,2.2790916666666665,21.543725,4182.6415,3.582580197055222,17759508.632666666,121072306.0,90099.25,26824907167.0,48471.16,2028.1785,10.553035483870968,5.431818181818182,2417.333333333333,9.14340909090909,10.866083333333334,14.3082,22.177983333333334,22.177983333333334,10.86185,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,866.1132075471698,5.2562,7.5,303861.0,-0.581639887282332,6.756666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.13197975,2.4029819444444445,21.543725,4182.6415,3.582580197055222,17832307.808333334,121072306.0,75082.70833333333,26824907167.0,45119.64,2028.1785,10.19164,5.431818181818182,2417.333333333333,8.33125,9.6602,14.3082,22.177983333333334,22.177983333333334,9.65946,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,909.2452830188679,5.2562,7.5,303861.0,-0.581639887282332,6.53,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.1304345,2.588817361111111,21.543725,4182.6415,3.582580197055222,17890934.98666667,121072306.0,52557.89583333333,26824907167.0,44090.84,2028.1785,9.833690322580646,5.431818181818182,2417.333333333333,7.613636363636363,9.547555555555554,14.3082,22.177983333333334,22.177983333333334,9.548266666666668,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.7169896349707114,0.0,0.0,0.0,0.0,-6.18238021638331,0.0,0.0,0.0,0.0,0.012954481955596009,6.828043092216318,0.0,0.0,0.0,-0.4220351975024128,0.0,-8.333333333333325,0.0,2.9526629855773923,0.0,3.4271813028483367,0.0,0.0,8.33083678598201,-1.508324833388297,0.0,0.0,0.0,-1.6124094882547624,0.0,0.0,0.0,0.0,0.0,0.0,5.418863699862586,9.892177096991771
2003-03-31,808.6037735849056,5.2562,7.5,303861.0,-0.581639887282332,6.550000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2757770833333333,2.5903263888888888,21.543725,4182.6415,3.582580197055222,17609605.878,121072306.0,75082.70833333333,26824907167.0,50805.95,2028.1785,10.93968064516129,5.431818181818182,2417.333333333333,9.961,10.8115,14.3082,22.177983333333334,22.177983333333334,10.80514,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,822.9811320754717,5.2562,7.5,303861.0,-0.581639887282332,6.07,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.275352583333333,2.4347090277777776,21.543725,4182.6415,3.582580197055222,17684557.255333334,121072306.0,82590.97916666667,26824907167.0,49902.35,2028.1785,10.914707142857145,5.431818181818182,2417.333333333333,9.905131578947367,10.7021875,14.3082,22.177983333333334,22.177983333333334,10.6867125,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,851.7358490566038,5.2562,7.5,303861.0,-0.581639887282332,6.87,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.132259916666667,2.3410368055555555,21.543725,4182.6415,3.582580197055222,17834460.01,121072306.0,82590.97916666666,26824907167.0,45789.55,2028.1785,10.199196774193547,5.431818181818182,2417.333333333333,8.255500000000001,9.6148125,14.3082,22.177983333333334,22.177983333333334,9.6047125,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,894.8679245283018,5.2562,7.5,303861.0,-0.581639887282332,6.58,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.1310670833333334,2.526872222222222,21.543725,4182.6415,3.582580197055222,17828003.405,121072306.0,60066.166666666664,26824907167.0,44550.9,2028.1785,10.041773333333332,5.431818181818182,2417.333333333333,8.373000000000001,9.7186875,14.3082,22.177983333333334,22.177983333333334,9.707825,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.746985189600625,0.0,0.0,0.0,0.0,7.907742998352552,0.0,0.0,0.0,0.0,0.012960436752984528,6.3916204908126995,0.0,0.0,0.0,-0.423823883466079,0.0,-9.090909090909104,0.0,1.8107363681269417,0.0,0.22880597690144722,0.0,0.0,0.564035122676998,1.0214033345986584,0.0,0.0,0.0,1.1081752222678265,0.0,0.0,0.0,0.0,0.0,0.0,5.418857745065197,9.948039563247015
2003-04-30,794.2264150943396,5.2562,7.5,303861.0,-0.581639887282332,5.645,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2762016666666667,2.74594375,21.543725,4182.6415,3.582580197055222,17767291.868666667,121072306.0,67574.4375,26824907167.0,52334.975,2028.1785,10.631043333333334,5.431818181818182,2417.333333333333,8.58195,10.806444444444445,14.3082,22.177983333333334,22.177983333333334,10.807133333333333,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,808.6037735849056,5.2562,7.5,303861.0,-0.581639887282332,6.550000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2757770833333333,2.5903263888888888,21.543725,4182.6415,3.582580197055222,17609605.878,121072306.0,75082.70833333333,26824907167.0,50805.95,2028.1785,10.93968064516129,5.431818181818182,2417.333333333333,9.961,10.8115,14.3082,22.177983333333334,22.177983333333334,10.80514,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,837.3584905660377,5.2562,7.5,303861.0,-0.581639887282332,6.470000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.274928333333333,2.2790916666666665,21.543725,4182.6415,3.582580197055222,17759508.632666666,121072306.0,90099.25,26824907167.0,48471.16,2028.1785,10.553035483870968,5.431818181818182,2417.333333333333,9.14340909090909,10.866083333333334,14.3082,22.177983333333334,22.177983333333334,10.86185,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,880.4905660377358,5.2562,7.5,303861.0,-0.581639887282332,7.1850000000000005,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.1316998333333337,2.4649270833333334,21.543725,4182.6415,3.582580197055222,17830155.60666667,121072306.0,67574.4375,26824907167.0,44740.375,2028.1785,10.090987096774194,5.431818181818182,2417.333333333333,8.671956521739132,9.7114375,14.3082,22.177983333333334,22.177983333333334,9.7096625,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.7780474145977276,0.0,0.0,0.0,0.0,-13.816793893129786,0.0,0.0,0.0,0.0,0.012961301167080386,6.0076352454511595,0.0,0.0,0.0,0.895454400053719,0.0,-9.999999999999998,0.0,3.0095392370381946,0.0,-2.8212643662908876,0.0,0.0,-13.844493524746504,-0.046760907881016056,0.0,0.0,0.0,0.018448010237093193,0.0,0.0,0.0,0.0,0.0,0.0,5.418856880651101,8.568988698832921
2003-05-31,779.8490566037735,5.2562,7.5,303861.0,-0.581639887282332,4.72,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2766265000000003,2.901561111111111,21.543725,4182.6415,3.582580197055222,17924977.859333333,121072306.0,60066.16666666667,26824907167.0,53775.48,2028.1785,10.255787096774194,5.431818181818182,2417.333333333333,5.917142857142857,10.818928571428572,14.3082,22.177983333333334,22.177983333333334,10.812385714285714,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,794.2264150943396,5.2562,7.5,303861.0,-0.581639887282332,5.645,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2762016666666667,2.74594375,21.543725,4182.6415,3.582580197055222,17767291.868666667,121072306.0,67574.4375,26824907167.0,52334.975,2028.1785,10.631043333333334,5.431818181818182,2417.333333333333,8.58195,10.806444444444445,14.3082,22.177983333333334,22.177983333333334,10.807133333333333,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,822.9811320754717,5.2562,7.5,303861.0,-0.581639887282332,6.07,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.275352583333333,2.4347090277777776,21.543725,4182.6415,3.582580197055222,17684557.255333334,121072306.0,82590.97916666667,26824907167.0,49902.35,2028.1785,10.914707142857145,5.431818181818182,2417.333333333333,9.905131578947367,10.7021875,14.3082,22.177983333333334,22.177983333333334,10.6867125,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,866.1132075471698,5.2562,7.5,303861.0,-0.581639887282332,6.756666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.13197975,2.4029819444444445,21.543725,4182.6415,3.582580197055222,17832307.808333334,121072306.0,75082.70833333333,26824907167.0,45119.64,2028.1785,10.19164,5.431818181818182,2417.333333333333,8.33125,9.6602,14.3082,22.177983333333334,22.177983333333334,9.65946,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.8102342376585812,0.0,0.0,0.0,0.0,-16.386182462356068,0.0,0.0,0.0,0.0,0.012967252219420189,5.667172210323357,0.0,0.0,0.0,0.8875071779776977,0.0,-11.111111111111105,0.0,2.7524709814039428,0.0,-3.529815699109562,0.0,0.0,-31.051301194450488,0.11552483379992928,0.0,0.0,0.0,0.0486010562688266,0.0,0.0,0.0,0.0,0.0,0.0,5.4188509295987615,5.904175604923437
2003-06-30,765.4716981132076,5.2562,7.5,303861.0,-0.581639887282332,7.646666666666666,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2770515,3.057178472222222,21.543725,4182.6415,3.582580197055222,18082663.85,121072306.0,52557.895833333336,26824907167.0,53342.175,2028.1785,10.497673333333331,5.431818181818182,2417.333333333333,5.788809523809523,10.7791875,14.3082,22.177983333333334,22.177983333333334,10.7827,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,779.8490566037735,5.2562,7.5,303861.0,-0.581639887282332,4.72,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2766265000000003,2.901561111111111,21.543725,4182.6415,3.582580197055222,17924977.859333333,121072306.0,60066.16666666667,26824907167.0,53775.48,2028.1785,10.255787096774194,5.431818181818182,2417.333333333333,5.917142857142857,10.818928571428572,14.3082,22.177983333333334,22.177983333333334,10.812385714285714,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,808.6037735849056,5.2562,7.5,303861.0,-0.581639887282332,6.550000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2757770833333333,2.5903263888888888,21.543725,4182.6415,3.582580197055222,17609605.878,121072306.0,75082.70833333333,26824907167.0,50805.95,2028.1785,10.93968064516129,5.431818181818182,2417.333333333333,9.961,10.8115,14.3082,22.177983333333334,22.177983333333334,10.80514,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,851.7358490566038,5.2562,7.5,303861.0,-0.581639887282332,6.87,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.132259916666667,2.3410368055555555,21.543725,4182.6415,3.582580197055222,17834460.01,121072306.0,82590.97916666666,26824907167.0,45789.55,2028.1785,10.199196774193547,5.431818181818182,2417.333333333333,8.255500000000001,9.6148125,14.3082,22.177983333333334,22.177983333333334,9.6047125,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.8436078583179971,0.0,0.0,0.0,0.0,62.0056497175141,0.0,0.0,0.0,0.0,0.012970657473454494,5.363228798290587,0.0,0.0,0.0,0.8796997792918537,0.0,-12.5,0.0,-0.8057668662371786,0.0,2.358534106418997,0.0,0.0,-2.168839530017719,-0.36732908592743696,0.0,0.0,0.0,-0.2745528606743264,0.0,0.0,0.0,0.0,0.0,0.0,5.418847524344727,5.775838866336069
2003-07-31,751.0943396226414,5.2562,7.5,303861.0,-0.581639887282332,4.31,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2774765,3.2127958333333337,21.543725,4182.6415,3.582580197055222,18008158.334000003,121072306.0,45049.625,26824907167.0,52585.975,2028.1785,10.442835483870969,5.431818181818182,2417.333333333333,5.298586956521739,10.741444444444443,14.3082,22.177983333333334,22.177983333333334,10.732133333333334,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,765.4716981132076,5.2562,7.5,303861.0,-0.581639887282332,7.646666666666666,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2770515,3.057178472222222,21.543725,4182.6415,3.582580197055222,18082663.85,121072306.0,52557.895833333336,26824907167.0,53342.175,2028.1785,10.497673333333331,5.431818181818182,2417.333333333333,5.788809523809523,10.7791875,14.3082,22.177983333333334,22.177983333333334,10.7827,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,794.2264150943396,5.2562,7.5,303861.0,-0.581639887282332,5.645,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2762016666666667,2.74594375,21.543725,4182.6415,3.582580197055222,17767291.868666667,121072306.0,67574.4375,26824907167.0,52334.975,2028.1785,10.631043333333334,5.431818181818182,2417.333333333333,8.58195,10.806444444444445,14.3082,22.177983333333334,22.177983333333334,10.807133333333333,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,837.3584905660377,5.2562,7.5,303861.0,-0.581639887282332,6.470000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.274928333333333,2.2790916666666665,21.543725,4182.6415,3.582580197055222,17759508.632666666,121072306.0,90099.25,26824907167.0,48471.16,2028.1785,10.553035483870968,5.431818181818182,2417.333333333333,9.14340909090909,10.866083333333334,14.3082,22.177983333333334,22.177983333333334,10.86185,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.878235149124985,0.0,0.0,0.0,0.0,-43.63557105492589,0.0,0.0,0.0,0.0,0.012968975312110942,5.090228212878767,0.0,0.0,0.0,-0.41202732417103816,0.0,-14.28571428571429,0.0,-1.4176399818717655,0.0,-0.5223809859679629,0.0,0.0,-8.468452196802911,-0.35014750003705686,0.0,0.0,0.0,-0.4689610827220192,0.0,0.0,0.0,0.0,0.0,0.0,5.418849206506071,5.2856179812096284
2003-08-31,736.7169811320755,5.2562,7.5,303861.0,-0.581639887282332,5.82,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2779016666666667,3.368413194444445,21.543725,4182.6415,3.582580197055222,17933652.818,121072306.0,37541.35416666667,26824907167.0,51530.98,2028.1785,10.738412903225807,5.431818181818182,2417.333333333333,4.973095238095239,10.735375,14.3082,22.177983333333334,22.177983333333334,10.735425,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,751.0943396226414,5.2562,7.5,303861.0,-0.581639887282332,4.31,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2774765,3.2127958333333337,21.543725,4182.6415,3.582580197055222,18008158.334000003,121072306.0,45049.625,26824907167.0,52585.975,2028.1785,10.442835483870969,5.431818181818182,2417.333333333333,5.298586956521739,10.741444444444443,14.3082,22.177983333333334,22.177983333333334,10.732133333333334,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,779.8490566037735,5.2562,7.5,303861.0,-0.581639887282332,4.72,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2766265000000003,2.901561111111111,21.543725,4182.6415,3.582580197055222,17924977.859333333,121072306.0,60066.16666666667,26824907167.0,53775.48,2028.1785,10.255787096774194,5.431818181818182,2417.333333333333,5.917142857142857,10.818928571428572,14.3082,22.177983333333334,22.177983333333334,10.812385714285714,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,822.9811320754717,5.2562,7.5,303861.0,-0.581639887282332,6.07,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.275352583333333,2.4347090277777776,21.543725,4182.6415,3.582580197055222,17684557.255333334,121072306.0,82590.97916666667,26824907167.0,49902.35,2028.1785,10.914707142857145,5.431818181818182,2417.333333333333,9.905131578947367,10.7021875,14.3082,22.177983333333334,22.177983333333334,10.6867125,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.9141881028938768,0.0,0.0,0.0,0.0,35.03480278422275,0.0,0.0,0.0,0.0,0.012972378800180095,4.843674145009569,0.0,0.0,0.0,-0.41373201311393215,0.0,-16.66666666666665,0.0,-2.0062288471403122,0.0,2.830432594780996,0.0,0.0,-6.1429909728266345,-0.05650491864325202,0.0,0.0,0.0,0.03067113093389029,0.0,0.0,0.0,0.0,0.0,0.0,5.418845803018002,4.960122859295059
2003-09-30,722.3396226415094,5.2562,7.5,303861.0,-0.581639887282332,6.72,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2783271666666667,3.524030555555556,21.543725,4182.6415,3.582580197055222,17859147.302,121072306.0,30033.083333333336,26824907167.0,51454.05,2028.1785,10.917736666666666,5.431818181818182,2417.333333333333,5.046428571428571,10.7550625,14.3082,22.177983333333334,22.177983333333334,10.7396375,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,736.7169811320755,5.2562,7.5,303861.0,-0.581639887282332,5.82,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2779016666666667,3.368413194444445,21.543725,4182.6415,3.582580197055222,17933652.818,121072306.0,37541.35416666667,26824907167.0,51530.98,2028.1785,10.738412903225807,5.431818181818182,2417.333333333333,4.973095238095239,10.735375,14.3082,22.177983333333334,22.177983333333334,10.735425,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,765.4716981132076,5.2562,7.5,303861.0,-0.581639887282332,7.646666666666666,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2770515,3.057178472222222,21.543725,4182.6415,3.582580197055222,18082663.85,121072306.0,52557.895833333336,26824907167.0,53342.175,2028.1785,10.497673333333331,5.431818181818182,2417.333333333333,5.788809523809523,10.7791875,14.3082,22.177983333333334,22.177983333333334,10.7827,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,808.6037735849056,5.2562,7.5,303861.0,-0.581639887282332,6.550000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,3.2757770833333333,2.5903263888888888,21.543725,4182.6415,3.582580197055222,17609605.878,121072306.0,75082.70833333333,26824907167.0,50805.95,2028.1785,10.93968064516129,5.431818181818182,2417.333333333333,9.961,10.8115,14.3082,22.177983333333334,22.177983333333334,10.80514,6.48792375,4.311,0.82366,119.62,18.8891,18.7969,-1.9515443323259718,0.0,0.0,0.0,0.0,15.463917525773185,0.0,0.0,0.0,0.0,0.012980865299505595,4.619901185750375,0.0,0.0,0.0,-0.4154508663467449,0.0,-20.000000000000007,0.0,-0.14928883557037143,0.0,1.669927996408016,0.0,0.0,1.4746014267247087,0.18338902926073875,0.0,0.0,0.0,0.03923924763109543,0.0,0.0,0.0,0.0,0.0,0.0,5.418837316518676,5.033447706129065
