fecha,captacion_bancaria_total,cetes_28d,confianza_consumidor_banxico,confianza_empresarial_banxico,cpi_g7_oecd,credito_privado_total,debt_gdp_mx_wdi,eurmxn_frankfurter,gdp_mx_wdi,gold_xauusd_stooq,inpc_general,inpc_subyacente,ipc_bmv,nasdaq_stooq,pib_trimestral_desestacionalizado,pib_trimestral_inegi_limpio,population_mx_wdi,remesas_familiares,remittances_mx_wdi,reservas_internacionales,sp500_stooq,tasa_fondeo,tasa_referencia,tasa_reportos,tiie_28d,tiie_91d,tipo_cambio_euro,tipo_cambio_fix,tipo_cambio_historico,tipo_cambio_interbancario,udis,unemployment_mx_wdi,usdeur_frankfurter,usdjpy_frankfurter,usdmxn_frankfurter,usdmxn_stooq
1982-12-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,45.0,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-01-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,49.46,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-02-28,1088.5,5.2562,7.5,303861.0,-0.581639887282332,53.92,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-03-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,58.38,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-04-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,60.51,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-05-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,56.625,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-06-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,52.74,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-07-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,59.4,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-08-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,59.335,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-09-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,59.27,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-10-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,56.85,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-11-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,57.70333333333333,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1983-12-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,58.55666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-01-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,59.410000000000004,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-02-29,1088.5,5.2562,7.5,303861.0,-0.581639887282332,60.263333333333335,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-03-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,61.11666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-04-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,61.970000000000006,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-05-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,62.82333333333334,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-06-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,63.67666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-07-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,64.53,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-08-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,65.38333333333334,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-09-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,66.23666666666668,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-10-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,67.09,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-11-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,67.94333333333334,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1984-12-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,68.79666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-01-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,69.65,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-02-28,1088.5,5.2562,7.5,303861.0,-0.581639887282332,56.74,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-03-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,62.835,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-04-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,58.87,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-05-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,68.1,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-06-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,67.53,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-07-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,56.32,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-08-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,72.17,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-09-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,54.97,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-10-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,61.75,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-11-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,63.99666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1985-12-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,65.72,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-01-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,76.37,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-02-28,1088.5,5.2562,7.5,303861.0,-0.581639887282332,87.02000000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-03-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,83.75,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-04-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,99.535,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-05-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,80.5,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-06-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,81.32666666666667,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-07-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,91.28,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-08-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,80.5,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-09-30,1088.5,5.2562,7.5,303861.0,-0.581639887282332,86.08500000000001,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
1986-10-31,1088.5,5.2562,7.5,303861.0,-0.581639887282332,84.75,41.3273940627237,17.8679,1213294467779.98,1254.2209523809524,1.205287375,31.17193333333333,21.543725,4182.6415,3.582580197055222,13759053.956,121072306.0,0.0,26824907167.0,15741.0,2028.1785,3.0681764705882357,5.431818181818182,2417.333333333333,89.4825,3.099716666666667,14.3082,22.177983333333334,22.177983333333334,3.0662,6.48792375,4.311,0.82366,119.62,18.8891,18.7969
