date,value
2015-12-31,26824907167.0
2016-12-31,29328819630.0
2017-12-31,32922876924.0
2018-12-31,36526305945.0
2019-12-31,39833517538.0
2020-12-31,43977653965.0
2021-12-31,55067029560.0
2022-12-31,61457717975.0
2023-12-31,66237847600.0
2024-12-31,67637913797.0
