date,value
2015-12-31,121072306.0
2016-12-31,122251351.0
2017-12-31,123400057.0
2018-12-31,124573711.0
2019-12-31,125762982.0
2020-12-31,126799054.0
2021-12-31,127648148.0
2022-12-31,128613117.0
2023-12-31,129739759.0
2024-12-31,130861007.0
