date,value
2019-10-07,21.5
2019-10-08,21.532
2019-10-09,21.452
2019-10-10,21.522
2019-10-11,21.396
2019-10-14,21.298
2019-10-15,21.165
2019-10-16,21.205
2019-10-17,21.344
2019-10-18,21.388
2019-10-21,21.4
2019-10-22,21.272
2019-10-23,21.327
2019-10-24,21.26
2019-10-25,21.202
2019-10-28,21.124
2019-10-29,21.181
2019-10-30,21.254
2019-10-31,21.326
2019-11-01,21.316
2019-11-04,21.31
2019-11-05,21.307
2019-11-06,21.305
2019-11-07,21.197
2019-11-08,21.138
2019-11-11,21.106
2019-11-12,21.092
2019-11-13,21.372
2019-11-14,21.37
2019-11-15,21.219
2019-11-18,21.291
2019-11-19,21.337
2019-11-20,21.48
2019-11-21,21.565
2019-11-22,21.447
2019-11-25,21.344
2019-11-26,21.467
2019-11-27,21.448
2019-11-28,21.579
2019-11-29,21.448
2019-12-02,21.567
2019-12-03,21.696
2019-12-04,21.617
2019-12-05,21.49
2019-12-06,21.466
2019-12-09,21.35
2019-12-10,21.29
2019-12-11,21.292
2019-12-12,21.283
2019-12-13,21.252
2019-12-16,21.202
2019-12-17,21.128
2019-12-18,21.09
2019-12-19,21.116
2019-12-20,21.026
2019-12-23,21.002
2019-12-24,21.011
2019-12-27,21.099
2019-12-30,21.085
2019-12-31,21.22
2020-01-02,21.138
2020-01-03,21.143
2020-01-06,21.142
2020-01-07,21.085
2020-01-08,20.908
2020-01-09,20.864
2020-01-10,20.863
2020-01-13,20.908
2020-01-14,20.941
2020-01-15,20.954
2020-01-16,20.99
2020-01-17,20.834
2020-01-20,20.694
2020-01-21,20.819
2020-01-22,20.742
2020-01-23,20.753
2020-01-24,20.717
2020-01-27,20.872
2020-01-28,20.732
2020-01-29,20.611
2020-01-30,20.698
2020-01-31,20.804
2020-02-03,20.818
2020-02-04,20.672
2020-02-05,20.492
2020-02-06,20.485
2020-02-07,20.528
2020-02-10,20.547
2020-02-11,20.356
2020-02-12,20.327
2020-02-13,20.241
2020-02-14,20.161
2020-02-17,20.124
2020-02-18,20.16
2020-02-19,20.069
2020-02-20,20.168
2020-02-21,20.518
2020-02-24,20.723
2020-02-25,20.618
2020-02-26,20.806
2020-02-27,21.26
2020-02-28,21.637
2020-03-02,21.996
2020-03-03,21.66
2020-03-04,21.41
2020-03-05,22.074
2020-03-06,22.996
2020-03-09,24.327
2020-03-10,23.874
2020-03-11,23.902
2020-03-12,24.803
2020-03-13,23.784
2020-03-16,25.448
2020-03-17,25.049
2020-03-18,26.201
2020-03-19,26.296
2020-03-20,25.686
2020-03-23,26.613
2020-03-24,26.93
2020-03-25,26.57
2020-03-26,26.074
2020-03-27,25.833
2020-03-30,26.246
2020-03-31,26.177
2020-04-01,26.41
2020-04-02,26.5
2020-04-03,26.547
2020-04-06,27.09
2020-04-07,26.417
2020-04-08,26.337
2020-04-09,26.032
2020-04-14,25.848
2020-04-15,26.08
2020-04-16,26.294
2020-04-17,26.093
2020-04-20,26.109
2020-04-21,26.396
2020-04-22,26.39
2020-04-23,26.342
2020-04-24,26.833
2020-04-27,27.024
2020-04-28,26.527
2020-04-29,26.153
2020-04-30,25.795
2020-05-04,26.886
2020-05-05,25.885
2020-05-06,26.048
2020-05-07,26.068
2020-05-08,25.902
2020-05-11,25.92
2020-05-12,25.825
2020-05-13,26.23
2020-05-14,26.247
2020-05-15,25.897
2020-05-18,25.634
2020-05-19,25.857
2020-05-20,25.642
2020-05-21,25.504
2020-05-22,25.045
2020-05-25,24.735
2020-05-26,24.31
2020-05-27,24.54
2020-05-28,24.558
2020-05-29,24.57
2020-06-01,24.452
2020-06-02,24.445
2020-06-03,24.277
2020-06-04,24.476
2020-06-05,24.647
2020-06-08,24.322
2020-06-09,24.577
2020-06-10,24.826
2020-06-11,25.418
2020-06-12,25.445
2020-06-15,25.41
2020-06-16,24.968
2020-06-17,24.942
2020-06-18,25.263
2020-06-19,25.313
2020-06-22,25.231
2020-06-23,25.25
2020-06-24,25.477
2020-06-25,25.632
2020-06-26,25.584
2020-06-29,25.923
2020-06-30,25.947
2020-07-01,25.7
2020-07-02,25.536
2020-07-03,25.305
2020-07-06,25.121
2020-07-07,25.476
2020-07-08,25.643
2020-07-09,25.698
2020-07-10,25.695
2020-07-13,25.486
2020-07-14,25.738
2020-07-15,25.476
2020-07-16,25.505
2020-07-17,25.613
2020-07-20,25.822
2020-07-21,25.591
2020-07-22,25.872
2020-07-23,25.968
2020-07-24,26.08
2020-07-27,26.008
2020-07-28,25.844
2020-07-29,25.631
2020-07-30,26.01
2020-07-31,26.278
2020-08-03,26.269
2020-08-04,26.74
2020-08-05,26.712
2020-08-06,26.615
2020-08-07,26.513
2020-08-10,26.305
2020-08-11,26.303
2020-08-12,26.338
2020-08-13,26.437
2020-08-14,26.203
2020-08-17,26.092
2020-08-18,26.263
2020-08-19,26.383
2020-08-20,26.371
2020-08-21,26.066
2020-08-24,25.931
2020-08-25,25.877
2020-08-26,25.875
2020-08-27,25.92
2020-08-28,26.069
2020-08-31,26.059
2020-09-01,26.028
2020-09-02,25.915
2020-09-03,25.718
2020-09-04,25.528
2020-09-07,25.513
2020-09-08,25.768
2020-09-09,25.563
2020-09-10,25.315
2020-09-11,25.239
2020-09-14,25.179
2020-09-15,24.931
2020-09-16,24.961
2020-09-17,24.846
2020-09-18,24.734
2020-09-21,25.314
2020-09-22,25.119
2020-09-23,25.834
2020-09-24,26.106
2020-09-25,26.001
2020-09-28,25.952
2020-09-29,26.045
2020-09-30,26.185
2020-10-01,25.676
2020-10-02,25.658
2020-10-05,25.255
2020-10-06,25.163
2020-10-07,25.261
2020-10-08,25.142
2020-10-09,25.083
2020-10-12,25.073
2020-10-13,25.018
2020-10-14,25.108
2020-10-15,25.156
2020-10-16,24.872
2020-10-19,24.812
2020-10-20,25.032
2020-10-21,24.935
2020-10-22,24.999
2020-10-23,24.753
2020-10-26,24.87
2020-10-27,24.662
2020-10-28,24.976
2020-10-29,25.003
2020-10-30,24.842
2020-11-02,24.733
2020-11-03,24.758
2020-11-04,24.647
2020-11-05,24.502
2020-11-06,24.684
2020-11-09,23.895
2020-11-10,24.1
2020-11-11,24.032
2020-11-12,24.262
2020-11-13,24.224
2020-11-16,23.985
2020-11-17,24.213
2020-11-18,24.01
2020-11-19,24.043
2020-11-20,23.866
2020-11-23,23.798
2020-11-24,23.813
2020-11-25,23.861
2020-11-26,23.848
2020-11-27,23.94
2020-11-30,24.05
2020-12-01,24.046
2020-12-02,24.25
2020-12-03,24.138
2020-12-04,24.109
2020-12-07,24.09
2020-12-08,24.068
2020-12-09,23.919
2020-12-10,24.086
2020-12-11,24.416
2020-12-14,24.375
2020-12-15,24.49
2020-12-16,24.212
2020-12-17,24.241
2020-12-18,24.328
2020-12-21,24.851
2020-12-22,24.495
2020-12-23,24.445
2020-12-24,24.348
2020-12-28,24.314
2020-12-29,24.4
2020-12-30,24.373
2020-12-31,24.416
2021-01-04,24.303
2021-01-05,24.586
2021-01-06,24.354
2021-01-07,24.255
2021-01-08,24.472
2021-01-11,24.53
2021-01-12,24.301
2021-01-13,24.141
2021-01-14,24.042
2021-01-15,24.023
2021-01-18,23.978
2021-01-19,23.787
2021-01-20,23.772
2021-01-21,23.844
2021-01-22,24.234
2021-01-25,24.293
2021-01-26,24.339
2021-01-27,24.45
2021-01-28,24.719
2021-01-29,24.542
2021-02-01,24.516
2021-02-02,24.349
2021-02-03,24.219
2021-02-04,24.29
2021-02-05,24.349
2021-02-08,24.305
2021-02-09,24.32
2021-02-10,24.378
2021-02-11,24.204
2021-02-12,24.252
2021-02-15,24.182
2021-02-16,24.387
2021-02-17,24.484
2021-02-18,24.389
2021-02-19,24.709
2021-02-22,25.219
2021-02-23,25.161
2021-02-24,24.77
2021-02-25,25.342
2021-02-26,25.288
2021-03-01,25.032
2021-03-02,24.877
2021-03-03,24.992
2021-03-04,25.062
2021-03-05,25.32
2021-03-08,25.576
2021-03-09,25.364
2021-03-10,25.222
2021-03-11,24.798
2021-03-12,24.856
2021-03-15,24.661
2021-03-16,24.602
2021-03-17,24.688
2021-03-18,24.531
2021-03-19,24.16
2021-03-22,24.634
2021-03-23,24.593
2021-03-24,24.524
2021-03-25,24.662
2021-03-26,24.258
2021-03-29,24.451
2021-03-30,24.226
2021-03-31,24.051
2021-04-01,23.879
2021-04-06,23.94
2021-04-07,24.009
2021-04-08,23.95
2021-04-09,23.937
2021-04-12,23.969
2021-04-13,24.025
2021-04-14,24.051
2021-04-15,23.946
2021-04-16,23.881
2021-04-19,23.886
2021-04-20,23.973
2021-04-21,23.905
2021-04-22,24.008
2021-04-23,23.946
2021-04-26,23.981
2021-04-27,24.083
2021-04-28,24.172
2021-04-29,24.236
2021-04-30,24.234
2021-05-03,24.407
2021-05-04,24.404
2021-05-05,24.268
2021-05-06,24.42
2021-05-07,24.201
2021-05-10,24.246
2021-05-11,24.136
2021-05-12,24.178
2021-05-13,24.335
2021-05-14,24.023
2021-05-17,24.168
2021-05-18,24.121
2021-05-19,24.295
2021-05-20,24.282
2021-05-21,24.274
2021-05-24,24.368
2021-05-25,24.318
2021-05-26,24.3
2021-05-27,24.256
2021-05-28,24.319
2021-05-31,24.313
2021-06-01,24.328
2021-06-02,24.321
2021-06-03,24.33
2021-06-04,24.442
2021-06-07,24.045
2021-06-08,24.07
2021-06-09,23.939
2021-06-10,23.99
2021-06-11,23.9
2021-06-14,24.118
2021-06-15,24.198
2021-06-16,24.2
2021-06-17,24.441
2021-06-18,24.337
2021-06-21,24.493
2021-06-22,24.481
2021-06-23,24.226
2021-06-24,23.968
2021-06-25,23.677
2021-06-28,23.653
2021-06-29,23.611
2021-06-30,23.578
2021-07-01,23.727
2021-07-02,23.594
2021-07-05,23.527
2021-07-06,23.459
2021-07-07,23.572
2021-07-08,23.792
2021-07-09,23.58
2021-07-12,23.606
2021-07-13,23.555
2021-07-14,23.573
2021-07-15,23.538
2021-07-16,23.459
2021-07-19,23.586
2021-07-20,23.599
2021-07-21,23.774
2021-07-22,23.729
2021-07-23,23.624
2021-07-26,23.683
2021-07-27,23.669
2021-07-28,23.582
2021-07-29,23.566
2021-07-30,23.628
2021-08-02,23.56
2021-08-03,23.594
2021-08-04,23.558
2021-08-05,23.611
2021-08-06,23.518
2021-08-09,23.553
2021-08-10,23.563
2021-08-11,23.529
2021-08-12,23.357
2021-08-13,23.376
2021-08-16,23.432
2021-08-17,23.427
2021-08-18,23.418
2021-08-19,23.585
2021-08-20,23.685
2021-08-23,23.833
2021-08-24,23.861
2021-08-25,23.78
2021-08-26,23.9
2021-08-27,23.969
2021-08-30,23.827
2021-08-31,23.786
2021-09-01,23.648
2021-09-02,23.653
2021-09-03,23.65
2021-09-06,23.621
2021-09-07,23.666
2021-09-08,23.531
2021-09-09,23.536
2021-09-10,23.54
2021-09-13,23.401
2021-09-14,23.507
2021-09-15,23.493
2021-09-16,23.373
2021-09-17,23.472
2021-09-20,23.642
2021-09-21,23.591
2021-09-22,23.553
2021-09-23,23.43
2021-09-24,23.628
2021-09-27,23.504
2021-09-28,23.591
2021-09-29,23.708
2021-09-30,23.744
2021-10-01,23.796
2021-10-04,23.851
2021-10-05,23.79
2021-10-06,23.964
2021-10-07,23.703
2021-10-08,23.83
2021-10-11,24.005
2021-10-12,24.023
2021-10-13,23.95
2021-10-14,23.846
2021-10-15,23.854
2021-10-18,23.718
2021-10-19,23.7
2021-10-20,23.481
2021-10-21,23.6
2021-10-22,23.54
2021-10-25,23.455
2021-10-26,23.402
2021-10-27,23.45
2021-10-28,23.584
2021-10-29,23.805
2021-11-01,23.94
2021-11-02,24.073
2021-11-03,24.095
2021-11-04,23.819
2021-11-05,23.615
2021-11-08,23.624
2021-11-09,23.534
2021-11-10,23.528
2021-11-11,23.537
2021-11-12,23.647
2021-11-15,23.51
2021-11-16,23.442
2021-11-17,23.426
2021-11-18,23.56
2021-11-19,23.464
2021-11-22,23.586
2021-11-23,23.777
2021-11-24,23.833
2021-11-25,24.165
2021-11-26,24.497
2021-11-29,24.67
2021-11-30,24.506
2021-12-01,24.087
2021-12-02,24.196
2021-12-03,23.984
2021-12-06,23.969
2021-12-07,23.897
2021-12-08,23.636
2021-12-09,23.801
2021-12-10,23.609
2021-12-13,23.535
2021-12-14,23.784
2021-12-15,23.886
2021-12-16,23.771
2021-12-17,23.547
2021-12-20,23.441
2021-12-21,23.468
2021-12-22,23.47
2021-12-23,23.409
2021-12-24,23.31
2021-12-27,23.322
2021-12-28,23.4
2021-12-29,23.254
2021-12-30,23.243
2021-12-31,23.144
2022-01-03,23.226
2022-01-04,23.181
2022-01-05,23.142
2022-01-06,23.255
2022-01-07,23.111
2022-01-10,23.06
2022-01-11,23.089
2022-01-12,23.185
2022-01-13,23.389
2022-01-14,23.268
2022-01-17,23.19
2022-01-18,23.144
2022-01-19,23.092
2022-01-20,23.168
2022-01-21,23.223
2022-01-24,23.257
2022-01-25,23.291
2022-01-26,23.184
2022-01-27,23.143
2022-01-28,23.185
2022-01-31,23.186
2022-02-01,23.13
2022-02-02,23.213
2022-02-03,23.236
2022-02-04,23.586
2022-02-07,23.575
2022-02-08,23.56
2022-02-09,23.472
2022-02-10,23.358
2022-02-11,23.318
2022-02-14,23.133
2022-02-15,23.111
2022-02-16,23.172
2022-02-17,23.037
2022-02-18,23.027
2022-02-21,22.995
2022-02-22,23.033
2022-02-23,22.908
2022-02-24,22.936
2022-02-25,22.914
2022-02-28,22.901
2022-03-01,22.856
2022-03-02,22.999
2022-03-03,22.894
2022-03-04,22.754
2022-03-07,23.025
2022-03-08,23.287
2022-03-09,23.214
2022-03-10,23.315
2022-03-11,22.952
2022-03-14,22.831
2022-03-15,22.935
2022-03-16,22.854
2022-03-17,22.788
2022-03-18,22.59
2022-03-21,22.48
2022-03-22,22.367
2022-03-23,22.198
2022-03-24,22.177
2022-03-25,21.991
2022-03-28,21.984
2022-03-29,22.156
2022-03-30,22.156
2022-03-31,22.09
2022-04-01,21.909
2022-04-04,21.82
2022-04-05,21.747
2022-04-06,21.876
2022-04-07,21.981
2022-04-08,21.873
2022-04-11,21.865
2022-04-12,21.562
2022-04-13,21.417
2022-04-14,21.594
2022-04-19,21.472
2022-04-20,21.639
2022-04-21,21.884
2022-04-22,22.003
2022-04-25,21.899
2022-04-26,21.654
2022-04-27,21.626
2022-04-28,21.453
2022-04-29,21.418
2022-05-02,21.476
2022-05-03,21.502
2022-05-04,21.295
2022-05-05,21.207
2022-05-06,21.356
2022-05-09,21.434
2022-05-10,21.472
2022-05-11,21.387
2022-05-12,21.253
2022-05-13,20.988
2022-05-16,20.932
2022-05-17,21.027
2022-05-18,20.92
2022-05-19,21.004
2022-05-20,21.031
2022-05-23,21.127
2022-05-24,21.246
2022-05-25,21.221
2022-05-26,21.194
2022-05-27,21.136
2022-05-30,20.899
2022-05-31,20.987
2022-06-01,21.068
2022-06-02,20.983
2022-06-03,20.985
2022-06-06,20.908
2022-06-07,20.844
2022-06-08,21.046
2022-06-09,21.025
2022-06-10,20.828
2022-06-13,21.21
2022-06-14,21.483
2022-06-15,21.476
2022-06-16,21.412
2022-06-17,21.447
2022-06-20,21.302
2022-06-21,21.248
2022-06-22,21.149
2022-06-23,21.092
2022-06-24,20.99
2022-06-27,21.041
2022-06-28,21.088
2022-06-29,21.138
2022-06-30,20.964
2022-07-01,21.115
2022-07-04,21.197
2022-07-05,21.017
2022-07-06,21.019
2022-07-07,20.968
2022-07-08,20.848
2022-07-11,20.784
2022-07-12,20.888
2022-07-13,20.903
2022-07-14,20.958
2022-07-15,20.921
2022-07-18,20.71
2022-07-19,20.855
2022-07-20,20.897
2022-07-21,20.941
2022-07-22,20.96
2022-07-25,20.938
2022-07-26,20.784
2022-07-27,20.753
2022-07-28,20.676
2022-07-29,20.674
2022-08-01,20.764
2022-08-02,20.952
2022-08-03,21.079
2022-08-04,20.756
2022-08-05,20.837
2022-08-08,20.681
2022-08-09,20.714
2022-08-10,20.713
2022-08-11,20.64
2022-08-12,20.492
2022-08-15,20.391
2022-08-16,20.16
2022-08-17,20.382
2022-08-18,20.313
2022-08-19,20.327
2022-08-22,20.158
2022-08-23,19.9152
2022-08-24,19.7781
2022-08-25,19.8132
2022-08-26,19.924
2022-08-29,19.9876
2022-08-30,20.008
2022-08-31,20.204
2022-09-01,20.195
2022-09-02,20.102
2022-09-05,19.8192
2022-09-06,19.8545
2022-09-07,19.9225
2022-09-08,20.013
2022-09-09,19.991
2022-09-12,20.102
2022-09-13,20.162
2022-09-14,20.028
2022-09-15,20.002
2022-09-16,20.003
2022-09-19,20.113
2022-09-20,19.9667
2022-09-21,19.7847
2022-09-22,19.6129
2022-09-23,19.5708
2022-09-26,19.6066
2022-09-27,19.5832
2022-09-28,19.5294
2022-09-29,19.5779
2022-09-30,19.6393
2022-10-03,19.604
2022-10-04,19.777
2022-10-05,19.8625
2022-10-06,19.817
2022-10-07,19.643
2022-10-10,19.3588
2022-10-11,19.4115
2022-10-12,19.4522
2022-10-13,19.4442
2022-10-14,19.5032
2022-10-17,19.5
2022-10-18,19.664
2022-10-19,19.6845
2022-10-20,19.7005
2022-10-21,19.5521
2022-10-24,19.6514
2022-10-25,19.6353
2022-10-26,19.8501
2022-10-27,20.015
2022-10-28,19.7718
2022-10-31,19.7122
2022-11-01,19.5984
2022-11-02,19.4921
2022-11-03,19.2363
2022-11-04,19.2611
2022-11-07,19.4395
2022-11-08,19.4495
2022-11-09,19.6554
2022-11-10,19.4562
2022-11-11,20.024
2022-11-14,20.098
2022-11-15,20.08
2022-11-16,20.123
2022-11-17,20.062
2022-11-18,20.162
2022-11-21,19.9357
2022-11-22,20.095
2022-11-23,20.001
2022-11-24,20.15
2022-11-25,20.107
2022-11-28,20.22
2022-11-29,19.8075
2022-11-30,20.011
2022-12-01,20.147
2022-12-02,20.187
2022-12-05,20.73
2022-12-06,20.688
2022-12-07,20.753
2022-12-08,20.699
2022-12-09,20.849
2022-12-12,20.905
2022-12-13,20.944
2022-12-14,20.864
2022-12-15,20.943
2022-12-16,21.063
2022-12-19,20.974
2022-12-20,20.936
2022-12-21,20.992
2022-12-22,20.848
2022-12-23,20.712
2022-12-27,20.552
2022-12-28,20.686
2022-12-29,20.651
2022-12-30,20.856
2023-01-02,20.832
2023-01-03,20.528
2023-01-04,20.449
2023-01-05,20.541
2023-01-06,20.264
2023-01-09,20.482
2023-01-10,20.53
2023-01-11,20.496
2023-01-12,20.374
2023-01-13,20.439
2023-01-16,20.358
2023-01-17,20.399
2023-01-18,20.219
2023-01-19,20.544
2023-01-20,20.486
2023-01-23,20.443
2023-01-24,20.46
2023-01-25,20.436
2023-01-26,20.528
2023-01-27,20.368
2023-01-30,20.487
2023-01-31,20.396
2023-02-01,20.492
2023-02-02,20.405
2023-02-03,20.462
2023-02-06,20.488
2023-02-07,20.432
2023-02-08,20.298
2023-02-09,20.329
2023-02-10,20.054
2023-02-13,19.8946
2023-02-14,20.012
2023-02-15,19.9732
2023-02-16,19.872
2023-02-17,19.7313
2023-02-20,19.6555
2023-02-21,19.6085
2023-02-22,19.5976
2023-02-23,19.4512
2023-02-24,19.5027
2023-02-27,19.3777
2023-02-28,19.448
2023-03-01,19.4883
2023-03-02,19.2513
2023-03-03,19.1997
2023-03-06,19.1419
2023-03-07,19.2065
2023-03-08,19.0229
2023-03-09,18.9237
2023-03-10,19.5428
2023-03-13,20.193
2023-03-14,20.092
2023-03-15,19.9704
2023-03-16,20.206
2023-03-17,19.9829
2023-03-20,20.3
2023-03-21,20.145
2023-03-22,20.004
2023-03-23,20.192
2023-03-24,20.085
2023-03-27,19.8128
2023-03-28,19.8389
2023-03-29,19.7327
2023-03-30,19.6843
2023-03-31,19.6392
2023-04-03,19.5519
2023-04-04,19.6561
2023-04-05,19.8441
2023-04-06,19.9624
2023-04-11,19.7901
2023-04-12,19.7972
2023-04-13,19.9235
2023-04-14,19.9598
2023-04-17,19.7526
2023-04-18,19.7174
2023-04-19,19.8057
2023-04-20,19.8156
2023-04-21,19.7623
2023-04-24,19.8331
2023-04-25,19.8039
2023-04-26,19.9388
2023-04-27,20.018
2023-04-28,19.8182
2023-05-02,19.6703
2023-05-03,19.8311
2023-05-04,19.8208
2023-05-05,19.7073
2023-05-08,19.6393
2023-05-09,19.497
2023-05-10,19.3954
2023-05-11,19.2241
2023-05-12,19.2067
2023-05-15,19.0872
2023-05-16,18.9822
2023-05-17,19.0493
2023-05-18,19.146
2023-05-19,19.085
2023-05-22,19.3742
2023-05-23,19.3225
2023-05-24,19.2493
2023-05-25,19.0797
2023-05-26,19.069
2023-05-29,18.8519
2023-05-30,18.8465
2023-05-31,18.9263
2023-06-01,18.8695
2023-06-02,18.8527
2023-06-05,18.7675
2023-06-06,18.6436
2023-06-07,18.6078
2023-06-08,18.6188
2023-06-09,18.7356
2023-06-12,18.5997
2023-06-13,18.6655
2023-06-14,18.6113
2023-06-15,18.5832
2023-06-16,18.7771
2023-06-19,18.6768
2023-06-20,18.6991
2023-06-21,18.7393
2023-06-22,18.8431
2023-06-23,18.7706
2023-06-26,18.6863
2023-06-27,18.7091
2023-06-28,18.6835
2023-06-29,18.6836
2023-06-30,18.5614
2023-07-03,18.661
2023-07-04,18.5663
2023-07-05,18.5602
2023-07-06,18.6009
2023-07-07,18.7883
2023-07-10,18.7544
2023-07-11,18.7556
2023-07-12,18.7485
2023-07-13,18.9248
2023-07-14,18.9497
2023-07-17,18.8477
2023-07-18,18.8029
2023-07-19,18.8119
2023-07-20,18.7998
2023-07-21,18.8531
2023-07-24,18.7332
2023-07-25,18.5746
2023-07-26,18.6702
2023-07-27,18.6688
2023-07-28,18.3975
2023-07-31,18.4088
2023-08-01,18.4278
2023-08-02,18.5252
2023-08-03,18.8294
2023-08-04,18.9566
2023-08-07,18.749
2023-08-08,18.8176
2023-08-09,18.8106
2023-08-10,18.7458
2023-08-11,18.7092
2023-08-14,18.6209
2023-08-15,18.7129
2023-08-16,18.6429
2023-08-17,18.6156
2023-08-18,18.5581
2023-08-21,18.5927
2023-08-22,18.4223
2023-08-23,18.2457
2023-08-24,18.244
2023-08-25,18.1243
2023-08-28,18.0507
2023-08-29,18.1299
2023-08-30,18.2478
2023-08-31,18.1866
2023-09-01,18.5188
2023-09-04,18.4356
2023-09-05,18.5186
2023-09-06,18.8455
2023-09-07,18.6934
2023-09-08,18.7019
2023-09-11,18.8201
2023-09-12,18.5691
2023-09-13,18.5223
2023-09-14,18.4079
2023-09-15,18.2275
2023-09-18,18.2252
2023-09-19,18.301
2023-09-20,18.2287
2023-09-21,18.2401
2023-09-22,18.266
2023-09-25,18.3274
2023-09-26,18.4816
2023-09-27,18.5624
2023-09-28,18.594
2023-09-29,18.503
2023-10-02,18.4533
2023-10-03,18.6025
2023-10-04,18.8501
2023-10-05,19.0209
2023-10-06,19.3032
2023-10-09,19.2417
2023-10-10,19.2526
2023-10-11,18.9499
2023-10-12,18.8748
2023-10-13,18.8786
2023-10-16,18.9329
2023-10-17,18.9577
2023-10-18,19.0247
2023-10-19,19.3681
2023-10-20,19.4378
2023-10-23,19.4413
2023-10-24,19.3024
2023-10-25,19.3238
2023-10-26,19.384
2023-10-27,19.0642
2023-10-30,19.1209
2023-10-31,19.1551
2023-11-01,18.9457
2023-11-02,18.7524
2023-11-03,18.5803
2023-11-06,18.7638
2023-11-07,18.7248
2023-11-08,18.6974
2023-11-09,18.757
2023-11-10,19.0402
2023-11-13,18.882
2023-11-14,18.8358
2023-11-15,18.8419
2023-11-16,18.7435
2023-11-17,18.7042
2023-11-20,18.759
2023-11-21,18.7681
2023-11-22,18.7421
2023-11-23,18.7094
2023-11-24,18.6962
2023-11-27,18.6759
2023-11-28,18.8095
2023-11-29,18.8765
2023-11-30,19.0235
2023-12-01,18.8153
2023-12-04,18.7638
2023-12-05,18.9133
2023-12-06,18.676
2023-12-07,18.6551
2023-12-08,18.7923
2023-12-11,18.7319
2023-12-12,18.7419
2023-12-13,18.687
2023-12-14,18.9001
2023-12-15,18.9342
2023-12-18,18.8458
2023-12-19,18.7406
2023-12-20,18.6867
2023-12-21,18.7425
2023-12-22,18.6955
2023-12-27,18.7422
2023-12-28,18.7767
2023-12-29,18.7231
2024-01-02,18.6887
2024-01-03,18.6682
2024-01-04,18.6124
2024-01-05,18.6066
2024-01-08,18.4982
2024-01-09,18.4514
2024-01-10,18.5983
2024-01-11,18.6688
2024-01-12,18.4931
2024-01-15,18.4899
2024-01-16,18.539
2024-01-17,18.8054
2024-01-18,18.686
2024-01-19,18.6494
2024-01-22,18.5897
2024-01-23,18.7548
2024-01-24,18.7537
2024-01-25,18.7648
2024-01-26,18.6582
2024-01-29,18.5591
2024-01-30,18.6729
2024-01-31,18.5817
2024-02-01,18.6195
2024-02-02,18.5579
2024-02-05,18.4781
2024-02-06,18.32
2024-02-07,18.3821
2024-02-08,18.3777
2024-02-09,18.4448
2024-02-12,18.3703
2024-02-13,18.4272
2024-02-14,18.3559
2024-02-15,18.3562
2024-02-16,18.3536
2024-02-19,18.3698
2024-02-20,18.3792
2024-02-21,18.4379
2024-02-22,18.507
2024-02-23,18.5089
2024-02-26,18.5473
2024-02-27,18.5221
2024-02-28,18.4801
2024-02-29,18.4969
2024-03-01,18.4079
2024-03-04,18.4517
2024-03-05,18.3924
2024-03-06,18.3532
2024-03-07,18.3715
2024-03-08,18.4282
2024-03-11,18.3589
2024-03-12,18.3673
2024-03-13,18.3472
2024-03-14,18.2308
2024-03-15,18.1915
2024-03-18,18.2207
2024-03-19,18.3376
2024-03-20,18.2541
2024-03-21,18.261
2024-03-22,18.1372
2024-03-25,18.1374
2024-03-26,18.1165
2024-03-27,17.9367
2024-03-28,17.9179
2024-04-02,17.849
2024-04-03,17.8782
2024-04-04,17.9675
2024-04-05,17.9104
2024-04-08,17.8053
2024-04-09,17.7268
2024-04-10,17.7305
2024-04-11,17.6448
2024-04-12,17.5982
2024-04-15,17.6561
2024-04-16,17.9141
2024-04-17,18.0761
2024-04-18,18.094
2024-04-19,18.4819
2024-04-22,18.2059
2024-04-23,18.2732
2024-04-24,18.0824
2024-04-25,18.267
2024-04-26,18.4672
2024-04-29,18.3202
2024-04-30,18.1895
2024-05-02,18.1187
2024-05-03,18.2086
2024-05-06,18.2346
2024-05-07,18.1606
2024-05-08,18.1936
2024-05-09,18.1764
2024-05-10,18.073
2024-05-13,18.0713
2024-05-14,18.1363
2024-05-15,18.271
2024-05-16,18.1784
2024-05-17,18.0889
2024-05-20,18.0315
2024-05-21,17.98
2024-05-22,18.0397
2024-05-23,18.0534
2024-05-24,18.0844
2024-05-27,18.0901
2024-05-28,18.1116
2024-05-29,18.2588
2024-05-30,18.4071
2024-05-31,18.4387
2024-06-03,19.0161
2024-06-04,19.5326
2024-06-05,19.1919
2024-06-06,19.1254
2024-06-07,19.4943
2024-06-10,19.7531
2024-06-11,19.7008
2024-06-12,20.274
2024-06-13,20.165
2024-06-14,19.8471
2024-06-17,19.8594
2024-06-18,19.7167
2024-06-19,19.8583
2024-06-20,19.7453
2024-06-21,19.5271
2024-06-24,19.3887
2024-06-25,19.3338
2024-06-26,19.4941
2024-06-27,19.678
2024-06-28,19.5654
2024-07-01,19.7315
2024-07-02,19.6825
2024-07-03,19.6577
2024-07-04,19.5801
2024-07-05,19.5472
2024-07-08,19.5399
2024-07-09,19.4858
2024-07-10,19.2904
2024-07-11,19.4056
2024-07-12,19.3112
2024-07-15,19.4041
2024-07-16,19.3324
2024-07-17,19.4385
2024-07-18,19.3675
2024-07-19,19.5065
2024-07-22,19.6457
2024-07-23,19.5254
2024-07-24,19.8113
2024-07-25,20.098
2024-07-26,19.9254
2024-07-29,19.942
2024-07-30,20.153
2024-07-31,20.332
2024-08-01,19.9936
2024-08-02,20.58
