date,value
2017-07-06,0.87835
2017-07-07,0.87627
2017-07-10,0.87819
2017-07-11,0.87681
2017-07-12,0.87344
2017-07-13,0.87589
2017-07-14,0.87604
2017-07-17,0.87245
2017-07-18,0.86543
2017-07-19,0.86708
2017-07-20,0.8707
2017-07-21,0.85896
2017-07-24,0.85852
2017-07-25,0.85514
2017-07-26,0.85881
2017-07-27,0.85514
2017-07-28,0.85259
2017-07-31,0.85273
2017-08-01,0.8466
2017-08-02,0.84538
2017-08-03,0.84317
2017-08-04,0.8426
2017-08-07,0.84767
2017-08-08,0.84645
2017-08-09,0.85244
2017-08-10,0.85237
2017-08-11,0.84998
2017-08-14,0.84767
2017-08-15,0.8515
2017-08-16,0.85397
2017-08-17,0.85492
2017-08-18,0.85179
2017-08-21,0.85027
2017-08-22,0.84955
2017-08-23,0.84753
2017-08-24,0.84703
2017-08-25,0.84688
2017-08-28,0.83857
2017-08-29,0.83001
2017-08-30,0.83921
2017-08-31,0.84567
2017-09-01,0.83893
2017-09-04,0.83998
2017-09-05,0.84104
2017-09-06,0.83815
2017-09-07,0.83535
2017-09-08,0.82919
2017-09-11,0.83354
2017-09-12,0.83801
2017-09-13,0.83479
2017-09-14,0.8414
2017-09-15,0.83591
2017-09-18,0.83696
2017-09-19,0.83528
2017-09-20,0.83285
2017-09-21,0.83998
2017-09-22,0.83605
2017-09-25,0.84267
2017-09-26,0.84839
2017-09-27,0.85172
2017-09-28,0.84904
2017-09-29,0.84703
2017-10-02,0.8515
2017-10-03,0.85085
2017-10-04,0.84839
2017-10-05,0.85164
2017-10-06,0.85419
2017-10-09,0.85135
2017-10-10,0.84767
2017-10-11,0.84531
2017-10-12,0.84345
2017-10-13,0.84674
2017-10-16,0.84724
2017-10-17,0.85041
2017-10-18,0.85114
2017-10-19,0.84502
2017-10-20,0.84617
2017-10-23,0.85179
2017-10-24,0.85027
2017-10-25,0.84854
2017-10-26,0.85085
2017-10-27,0.8617
2017-10-30,0.86118
2017-10-31,0.85925
2017-11-01,0.86118
2017-11-02,0.85874
2017-11-03,0.85785
2017-11-06,0.86281
2017-11-07,0.8649
2017-11-08,0.86281
2017-11-09,0.85985
2017-11-10,0.85807
2017-11-13,0.85793
2017-11-14,0.85143
2017-11-15,0.84459
2017-11-16,0.84955
2017-11-17,0.84782
2017-11-20,0.84882
2017-11-21,0.85339
2017-11-22,0.85114
2017-11-23,0.84402
2017-11-24,0.84196
2017-11-27,0.83668
2017-11-28,0.84118
2017-11-29,0.84552
2017-11-30,0.84395
2017-12-01,0.8414
2017-12-04,0.84282
2017-12-05,0.8441
2017-12-06,0.84624
2017-12-07,0.84846
2017-12-08,0.85164
2017-12-11,0.84774
2017-12-12,0.84991
2017-12-13,0.85208
2017-12-14,0.84424
2017-12-15,0.84703
2017-12-18,0.84782
2017-12-19,0.84581
2017-12-20,0.84424
2017-12-21,0.84324
2017-12-22,0.84367
2017-12-27,0.84069
2017-12-28,0.83794
2017-12-29,0.83382
2018-01-02,0.82884
2018-01-03,0.83174
2018-01-04,0.82884
2018-01-05,0.83022
2018-01-08,0.83521
2018-01-09,0.83808
2018-01-10,0.83389
2018-01-11,0.83215
2018-01-12,0.82393
2018-01-15,0.81453
2018-01-16,0.81766
2018-01-17,0.81947
2018-01-18,0.81733
2018-01-19,0.81599
2018-01-22,0.81706
2018-01-23,0.81639
2018-01-24,0.80959
2018-01-25,0.806
2018-01-26,0.80412
2018-01-29,0.80782
2018-01-30,0.80509
2018-01-31,0.80276
2018-02-01,0.80263
2018-02-02,0.80051
2018-02-05,0.80386
2018-02-06,0.8111
2018-02-07,0.8105
2018-02-08,0.81619
2018-02-09,0.8148
2018-02-12,0.81546
2018-02-13,0.81083
2018-02-14,0.80985
2018-02-15,0.80045
2018-02-16,0.80231
2018-02-19,0.8058
2018-02-20,0.81037
2018-02-21,0.81222
2018-02-22,0.8146
2018-02-23,0.81307
2018-02-26,0.81169
2018-02-27,0.81294
2018-02-28,0.81873
2018-03-01,0.82163
2018-03-02,0.81222
2018-03-05,0.81255
2018-03-06,0.80574
2018-03-07,0.80535
2018-03-08,0.80509
2018-03-09,0.8136
2018-03-12,0.81288
2018-03-13,0.80788
2018-03-14,0.80847
2018-03-15,0.81031
2018-03-16,0.81294
2018-03-19,0.81241
2018-03-20,0.8146
2018-03-21,0.81393
2018-03-22,0.81195
2018-03-23,0.80998
2018-03-26,0.80574
2018-03-27,0.80802
2018-03-28,0.80658
2018-03-29,0.81162
2018-04-03,0.81248
2018-04-04,0.8146
2018-04-05,0.81566
2018-04-06,0.81739
2018-04-09,0.81274
2018-04-10,0.809
2018-04-11,0.80749
2018-04-12,0.81149
2018-04-13,0.81189
2018-04-16,0.80841
2018-04-17,0.80926
2018-04-18,0.80723
2018-04-19,0.80762
2018-04-20,0.81241
2018-04-23,0.81713
2018-04-24,0.8188
2018-04-25,0.82068
2018-04-26,0.82183
2018-04-27,0.8285
2018-04-30,0.82788
2018-05-02,0.83285
2018-05-03,0.83389
2018-05-04,0.83549
2018-05-07,0.84019
2018-05-08,0.84246
2018-05-09,0.84182
2018-05-10,0.84189
2018-05-11,0.83794
2018-05-14,0.83417
2018-05-15,0.84154
2018-05-16,0.84861
2018-05-17,0.8471
2018-05-18,0.84882
2018-05-21,0.85041
2018-05-22,0.84789
2018-05-23,0.85412
2018-05-24,0.85266
2018-05-25,0.85653
2018-05-28,0.85881
2018-05-29,0.8652
2018-05-30,0.8597
2018-05-31,0.85477
2018-06-01,0.85697
2018-06-04,0.85201
2018-06-05,0.85653
2018-06-06,0.84998
2018-06-07,0.84488
2018-06-08,0.85077
2018-06-11,0.84818
2018-06-12,0.84832
2018-06-13,0.85005
2018-06-14,0.85251
2018-06-15,0.86237
